first_name_x,last_name_x,npi_x,street,street_2,city,state,zip,lat,lon,first_name_y,last_name_y,npi_y,_merge
sonya,wade,,2506 cale dam,apt 494,annamaefurt,vt,22081,35.91454246188255,-82.66252201851199,sonya,wade,25052581162313052463,both
trenton,lula,24584644118522155923,5318 ebert pass,suite 632,west kelton,nc,50236,62.39659219353618,104.36948293178318,trenton,lula,24584644118522155923,both
ahmed,virgil,58895371262259537872,581 goodwin trafficway,apt 875,blandaland,ct,10005,5.125728925959152,-162.54107147030592,ahmed,virgil,58895371262259537872,both
maribel,palma,77630156832476150887,,,,,,,,,,,left_only
cecelia,mitchel,,50615 kirlin points,apt 132,lake johannton,wv,14940,2.8303235669541067,102.10928154758278,cecelia,mitchel,80424162018335478458,both
ena,margie,59738827571147776635,4544 mike crest,suite 995,bernardmouth,or,55368,,,,,,left_only
elenora,soledad,41135041595519636135,1669 beahan field,apt 349,idellfort,mo,84344,-56.297409140278546,-74.87070398648763,elenora,soledad,41135041595519636135,both
jaeden,austyn,06795220203249079221,5963 jarred orchard,apt 276,bechtelarview,ut,30954,-69.42430162850947,-128.60683568487661,jaeden,austyn,06795220203249079221,both
forrest,rose,42833317231887680418,89544 simonis walks,suite 252,trompbury,ks,99253,35.49065592017331,36.98017673706437,forrest,rose,42833317231887680418,both
uriel,christian,,,,,,,,,,,,left_only
alden,erich,33267797476684360339,8172 fritsch stream,suite 762,south julianneland,ri,38422,-58.052413158838476,84.1205019541747,alden,erich,33267797476684360339,both
henderson,kristian,78856617157953062399,508 lind courts,apt 815,caseyfurt,ne,70286,31.274819123593886,-136.7812702494453,henderson,kristian,78856617157953062399,both
chet,ulises,21865812243735562780,2616 beahan fall,suite 282,guychester,ut,21889,-9.662248460467822,102.21746421818341,chet,ulises,21865812243735562780,both
hassie,margarette,,70918 hegmann extensions,suite 543,binschester,nh,82240,46.67736129726637,-107.64089795580809,hassie,margarette,96426106122449135161,both
rashawn,augustus,92185358567184576151,,,,,,,,,,,left_only
adelle,gus,41714783208974094802,382 walter islands,suite 609,flaviofort,fl,55602,-35.89424378444153,82.70358315413029,adelle,gus,41714783208974094802,both
wendell,leonard,27258035474678646463,8632 beahan dam,apt 577,robbmouth,ne,12501,-53.55531439834227,-154.5406181855302,wendell,leonard,27258035474678646463,both
ignacio,jedediah,84433686354226372584,877 wisoky lodge,suite 983,north meredithfurt,wi,18213,,,,,,left_only
hunter,sonny,,2046 lebsack village,suite 866,stephonport,wa,50683,-48.50394582784256,-170.43669306407818,hunter,sonny,93456604892385215868,both
gino,catherine,47351415522163541554,371 sporer fall,apt 724,east evie,mt,98185,23.441893367622725,132.33750237402745,gino,catherine,47351415522163541554,both
reginald,melvin,13812326659864683561,,,,,,,,,,,left_only
geo,tiara,14848211554551481743,7175 ethelyn village,suite 966,south sheridanfort,nc,30060,-47.31939461832838,-46.594573451698494,geo,tiara,14848211554551481743,both
issac,sven,,704 nyah passage,suite 101,zboncakville,va,58959,22.067393715558623,177.0685392041379,issac,sven,34126797863366178282,both
constance,ima,11024243647065686033,85931 kade view,suite 507,north claudehaven,mo,60935,81.52743612120577,119.18548423911454,constance,ima,11024243647065686033,both
jerrold,athena,07157363276277383403,6317 pierce inlet,suite 567,new jeradville,il,52578,14.312459015977467,-142.91035103917906,jerrold,athena,07157363276277383403,both
wyman,michel,09842054671284820179,,,,,,,,,,,left_only
mozelle,linnie,,9602 destiny knoll,apt 765,west tess,nc,17290,44.734969630679416,81.84139758007694,mozelle,linnie,74477831752323360643,both
margarete,eriberto,26442328511248481286,40185 donnie landing,suite 317,tiffanymouth,nm,17514,52.09306624244482,-65.44792127767373,margarete,eriberto,26442328511248481286,both
eleonore,sarina,28418204924278586790,53996 jacobi cliff,suite 437,destiniview,ok,29025,60.384298503441556,-124.23980892165847,eleonore,sarina,28418204924278586790,both
henry,kasandra,62585671567116220958,32740 rohan oval,apt 485,port zechariah,sd,67942,38.676181509143674,55.306794046978865,henry,kasandra,62585671567116220958,both
sibyl,newton,52138617447831651452,9860 goldner unions,suite 364,north annettamouth,tn,74636,,,,,,left_only
katharina,cameron,,,,,,,,,,,,left_only
eliezer,mervin,42378663945791858211,971 aliza points,suite 235,south eda,pa,85672,-19.74209064221425,46.38499141590668,eliezer,mervin,42378663945791858211,both
hazel,kenneth,96476031546663876075,3991 liam trafficway,apt 785,port collin,ar,65591,-12.991608922167785,171.91190928376767,hazel,kenneth,96476031546663876075,both
prince,matt,27276412208977655729,4625 kiel estate,suite 835,port reed,il,39652,4.782563313202402,76.86402094545019,prince,matt,27276412208977655729,both
jena,milan,,3695 rau island,apt 556,donnellyland,wa,64045,-65.25097078419348,-141.5999660075686,jena,milan,66812916432411302557,both
francesco,marques,78859804102076781475,,,,,,,,,,,left_only
clementina,rosario,72086444266550628172,894 blaise fords,apt 296,mooreland,md,77851,35.970647220774026,-3.695280239729442,clementina,rosario,72086444266550628172,both
duane,shaniya,17163159144661044264,5879 shanahan forest,apt 765,south axelmouth,ar,79304,49.841215043260945,-33.342014607095535,duane,shaniya,17163159144661044264,both
westley,rusty,,451 juanita landing,apt 916,port berta,wa,49442,-89.08081032517285,-176.12764322623968,westley,rusty,61437865414760994724,both
tina,oren,40650418870642443148,91079 wisozk plaza,suite 552,north makenzie,ia,37897,-23.52940773778478,-65.91680071082574,tina,oren,40650418870642443148,both
donny,kamron,46814566326782158020,,,,,,,,,,,left_only
winfield,hellen,56759584710252165672,632 hudson glens,suite 470,sipesville,la,47198,82.54428318493987,84.03736138854032,winfield,hellen,56759584710252165672,both
lillian,stevie,55265421220171154383,61122 schulist pines,suite 192,new frederiqueborough,nv,92333,,,,,,left_only
eddie,reva,,139 brakus street,suite 692,north mireille,sc,86829,74.37097906172343,45.80498780158439,eddie,reva,69148774579075291454,both
lowell,taya,19657404594488606484,1247 roob cape,apt 220,kadeview,ma,31873,-21.574236420647864,-134.97696277206586,lowell,taya,19657404594488606484,both
tyrel,bertram,86315628636459344886,92576 alejandrin mountains,apt 861,bernhardfurt,co,64610,60.45960087799784,46.24628146872365,tyrel,bertram,86315628636459344886,both
joshua,franco,06959968475107223228,,,,,,,,,,,left_only
kyler,laurie,,8317 macy plaza,apt 510,adanville,tx,52940,81.59998599399572,-89.44934198404839,kyler,laurie,81415734464829264556,both
pietro,morgan,54111551671388815675,853 wehner mill,apt 555,west kimberlyfurt,mo,75111,-53.06782217675231,12.5816766379277,pietro,morgan,54111551671388815675,both
eliane,cristal,68521173452125585642,178 jaylon fields,apt 887,silasburgh,co,29632,-89.885661761275,159.94969547195365,eliane,cristal,68521173452125585642,both
meredith,ellsworth,39478176628007571114,8510 rau inlet,suite 446,farrellfort,nd,57140,-27.357399121378194,78.37404169230473,meredith,ellsworth,39478176628007571114,both
declan,jaleel,,,,,,,,,,,,left_only
randi,alanis,48554795787220288957,28846 vonrueden wells,suite 123,rueckerhaven,pa,19418,,,,,,left_only
jed,joey,39525625036538683386,848 quincy flats,apt 462,o'connellview,ks,21355,24.220320578629256,99.42503799812249,jed,joey,39525625036538683386,both
kayden,kareem,14715615579224595627,555 brekke lock,suite 383,new ebba,vt,26697,74.69175352332647,-11.228008255182942,kayden,kareem,14715615579224595627,both
mariano,jermey,29107826021605862254,18620 sedrick port,suite 584,south kristian,ri,91045,76.4099666334784,5.246922563669926,mariano,jermey,29107826021605862254,both
enrique,idella,,38076 mann trail,apt 998,konopelskichester,ri,15098,82.39041935950172,83.03421423239013,enrique,idella,49644528266535856148,both
dolores,zachariah,65436707940503769956,,,,,,,,,,,left_only
elinor,dina,95529537269374616611,9622 botsford field,suite 807,east marcelle,mt,74542,-53.298320813019174,-15.502985342564472,elinor,dina,95529537269374616611,both
rae,melissa,34763881551351244695,6823 retha glen,apt 832,rippinstad,ga,11803,84.71479936550202,-53.098108331519725,rae,melissa,34763881551351244695,both
lacey,kelton,63617075957465480655,22892 nicolas court,apt 885,lelandstad,pa,51499,,,,,,left_only
carlie,lexus,,6226 bahringer loop,suite 312,south maybelle,tn,28862,81.19755446100868,-70.35539481822144,carlie,lexus,52438440303745266465,both
sallie,katheryn,51411799424535815166,290 noemie wall,suite 980,north margotstad,fl,52059,15.963480613521,20.775149654589455,sallie,katheryn,51411799424535815166,both
keegan,jimmie,32246845339518542053,,,,,,,,,,,left_only
macey,jeffrey,25767374284584628735,69404 o'connell station,suite 511,wunschfurt,mn,15287,6.065740038588288,-85.88976623771929,macey,jeffrey,25767374284584628735,both
fatima,wyatt,,5662 schiller greens,suite 758,enochbury,ne,79396,-89.7940037228651,79.28622113427633,fatima,wyatt,88476384826729568265,both
emil,lilly,35465855152897167227,46766 gerlach mill,suite 974,bethelport,oh,79421,-87.44951676136367,-129.42088325087525,emil,lilly,35465855152897167227,both
eve,ricardo,94188768659520177502,128 theodora tunnel,apt 186,west herbert,il,76328,-24.585181141037665,-6.33827836177403,eve,ricardo,94188768659520177502,both
aliyah,edgardo,18750116646130283424,,,,,,,,,,,left_only
juliana,alayna,,866 jessica shoal,apt 434,south jadenstad,mn,99433,-17.9285626508601,26.304405562192102,juliana,alayna,36738384819225323027,both
vladimir,anya,21110045522637544875,827 reichel village,suite 527,east garrison,ak,92859,60.91209043666697,114.23064160512655,vladimir,anya,21110045522637544875,both
george,velva,36298018595055564808,361 brice square,apt 907,doraburgh,wv,30426,-59.46510634721113,31.014502598992806,george,velva,36298018595055564808,both
ayden,oceane,35486215849791288028,9120 crist glen,suite 300,kacieshire,fl,13728,-72.60378457138744,87.24463779042776,ayden,oceane,35486215849791288028,both
winona,bernadette,,,,,,,,,,,,left_only
colt,foster,45718517812902142423,32349 ryley mews,suite 136,south precious,nc,79928,,,,,,left_only
hilma,marley,62912234268445355161,1636 walsh view,suite 842,east micah,ar,62121,7.642791647292924,-119.28895828100269,hilma,marley,62912234268445355161,both
ronaldo,darren,42545787273635786116,5221 bins shore,suite 715,north floridafort,in,71105,-10.931252250284302,23.483738785287102,ronaldo,darren,42545787273635786116,both
ariane,mikel,29447491794282466463,124 jevon station,apt 628,hackettborough,md,26216,86.26304520843118,-96.49902142048724,ariane,mikel,29447491794282466463,both
adriana,earline,,99045 stokes lodge,apt 599,lake edgarchester,ny,38684,69.32455532902989,167.26853481521636,adriana,earline,18327258433188471412,both
estevan,kaleb,56459770497589053624,,,,,,,,,,,left_only
trystan,elenora,53488458285757124397,4182 denesik valley,suite 578,handburgh,il,92576,44.7005399600998,108.4986903914276,trystan,elenora,53488458285757124397,both
lilla,reanna,62615912784728653873,40656 goodwin lakes,suite 117,kutchside,ne,59896,67.60796451169898,165.61290649582384,lilla,reanna,62615912784728653873,both
jadyn,marley,,75974 keebler row,apt 556,new josh,tx,19902,-67.85609377152903,105.21078685717112,jadyn,marley,53179633356276730044,both
jovani,wellington,58525196117021775842,435 reichert cove,apt 644,fritschmouth,nm,77039,-51.0728257266614,123.68263199770524,jovani,wellington,58525196117021775842,both
fannie,elva,55845160326361687052,,,,,,,,,,,left_only
pinkie,reba,23114611555967534118,2071 richard motorway,suite 299,macejkovictown,mn,61890,65.86257737489129,23.550062176854595,pinkie,reba,23114611555967534118,both
boyd,beverly,,6752 johan crossroad,apt 188,kingfort,fl,55373,-57.82525839791023,24.760948787721475,boyd,beverly,22318128132783134474,both
mozelle,chris,38288773205718742184,65717 reynolds glens,suite 746,alessiaborough,ar,81249,44.19802488570059,-83.9953286091946,mozelle,chris,38288773205718742184,both
nayeli,fleta,13316282524204502664,8801 tromp circles,apt 252,bergefort,hi,93147,-56.6401886809798,53.95678172640197,nayeli,fleta,13316282524204502664,both
jameson,cordie,25086269276885857815,206 beahan passage,suite 895,danielchester,ar,66867,,,,,,left_only
crystel,sonny,33864142691515140875,,,,,,,,,,,left_only
moses,doris,,740 grimes road,apt 439,durwardfort,ar,21804,47.56641356907204,158.39179012557844,moses,doris,63764345332952258364,both
kyler,dolly,16612472955304398679,870 noemi fords,apt 177,odiemouth,fl,83755,1.1912542542427076,-35.79378150922321,kyler,dolly,16612472955304398679,both
parker,denis,65673163130271673601,428 simone extensions,suite 806,elissatown,mo,76302,-66.76940777497721,-33.53881350465326,parker,denis,65673163130271673601,both
mara,filiberto,31424101616943659357,259 blanda ports,suite 803,ryleymouth,sd,95545,-59.30643402880485,132.4190334191876,mara,filiberto,31424101616943659357,both
laury,gustave,,,,,,,,,,,,left_only
russell,meagan,23951520074834284473,12359 medhurst avenue,apt 746,greenfelderstad,sc,15482,58.4942198127745,-122.5009082249781,russell,meagan,23951520074834284473,both
virginia,sheridan,35482232374763781185,840 frances shores,suite 386,bergeland,wi,12963,3.834437842160426,-77.9536864867023,virginia,sheridan,35482232374763781185,both
dane,claude,46871515030727938191,1900 schroeder wall,apt 940,alicetown,tn,11922,66.18859090219209,126.58337700415319,dane,claude,46871515030727938191,both
chase,remington,,2550 carter green,apt 400,websterport,wa,24738,-80.8517446269917,153.43956739013225,chase,remington,11076563031352375416,both
mary,osbaldo,82865367240283787168,,,,,,,,,,,left_only
edgardo,toby,36404641733234746671,74192 winfield motorway,apt 891,port zeldaton,ga,52268,,,,,,left_only
kali,amani,62469314534436054572,7740 dominique fall,apt 268,south maureen,de,35755,34.820795228337914,-106.28395597110011,kali,amani,62469314534436054572,both
dallas,octavia,86668111264427362322,25005 cremin mall,apt 909,lake laurianechester,ia,43810,-76.61689658650327,-74.95734852651694,dallas,octavia,86668111264427362322,both
greyson,serena,,2512 kelsi island,apt 130,lake jacynthe,az,31599,-50.049471392829936,162.62779224971115,greyson,serena,91722316308673536976,both
vince,richie,44228118832145781472,35448 rickey club,apt 229,domenicachester,in,63600,11.58649498417212,-142.09378654490155,vince,richie,44228118832145781472,both
ebony,shyann,22793934764716077471,,,,,,,,,,,left_only
stephania,arlo,51921118626134244135,603 spencer ports,suite 531,south fayeshire,co,46651,-70.763336866705,57.85278551337498,stephania,arlo,51921118626134244135,both
raegan,serena,,90998 yundt coves,apt 966,parisianland,vt,22808,37.03725247671339,-173.40167899154184,raegan,serena,95901772918131828526,both
may,afton,16407501752687095446,2697 reilly parkways,suite 515,new ciaraborough,pa,85055,41.92393188518682,36.564388561561856,may,afton,16407501752687095446,both
shakira,francisco,68565586692773954878,39481 lemke freeway,suite 321,west annetta,wv,32537,,,,,,left_only
ryan,juston,04336552575818615372,819 lelah parkways,suite 768,south shana,ok,43306,-75.75534920518082,2.959571359813822,ryan,juston,04336552575818615372,both
hilbert,elyssa,31333745144880645453,,,,,,,,,,,left_only
loyce,jamarcus,,9602 marshall vista,apt 967,vicentaborough,me,55105,68.1340116773379,-154.45315970286418,loyce,jamarcus,98142261644565022521,both
flossie,virginia,03688368161751345532,663 hills inlet,suite 499,new dortha,al,15926,80.85770780059678,123.56217828326766,flossie,virginia,03688368161751345532,both
jaylin,kurtis,36497059118867646051,3673 reichert path,suite 704,wisozkside,ok,75299,75.8893416980014,-56.13041782368394,jaylin,kurtis,36497059118867646051,both
gus,alexys,76123636771221410641,285 gabriella rue,apt 280,hamillberg,co,35494,2.087401463079658,-17.980618128514806,gus,alexys,76123636771221410641,both
scot,hassan,,,,,,,,,,,,left_only
janet,eveline,53272564179427877106,4171 jaydon tunnel,apt 731,emelytown,wv,61195,-85.22939983005956,-12.884869878931767,janet,eveline,53272564179427877106,both
van,lavern,94347484921451484757,21433 demarco freeway,apt 397,north maybell,ri,29687,-26.58969400822116,80.18937644240214,van,lavern,94347484921451484757,both
freeda,maverick,24571838823238266108,7917 hartmann meadow,suite 658,port nicolasberg,in,59961,-38.3019667407067,-155.03674894757245,freeda,maverick,24571838823238266108,both
forrest,duane,71775449690542881514,568 tatyana loaf,suite 348,raushire,ri,43678,,,,,,left_only
lucienne,skyla,,9292 frederique mountain,apt 936,new anna,tn,15038,40.59236095489413,-52.78687675228183,lucienne,skyla,55162531273241234621,both
aliza,matilda,18217173839021324139,,,,,,,,,,,left_only
adonis,wiley,17677630271463571262,916 ashlee courts,suite 465,arianeville,al,24747,14.267247001820579,25.66355522825762,adonis,wiley,17677630271463571262,both
delfina,sandra,24813711586467621397,3773 lonny rapid,apt 120,peggiemouth,ut,58674,63.18818952656375,-3.0696456773233365,delfina,sandra,24813711586467621397,both
juston,myrtie,,252 ondricka knolls,apt 456,binsburgh,or,78286,-5.399511945191378,-65.87239791791902,juston,myrtie,43420785151352712205,both
zack,luis,68366137855866678907,97506 samson camp,suite 718,south itzel,ia,14516,65.12357387691162,15.066024618765056,zack,luis,68366137855866678907,both
elbert,robyn,84214817113627127838,,,,,,,,,,,left_only
helga,lela,55428491602378555914,36349 amir pass,suite 573,greenfelderfurt,tx,32507,-1.4025769906377263,-41.90087096069004,helga,lela,55428491602378555914,both
gerald,luna,,103 daniel roads,suite 799,west kolby,ks,44435,-75.9380380200864,-76.92855697556081,gerald,luna,83641431361522050575,both
aric,yvette,67823835417822564498,2404 friesen bridge,suite 912,east aydenfurt,ia,92095,62.91138782953388,-134.554869549798,aric,yvette,67823835417822564498,both
marguerite,wilber,94559963344329788145,50427 schuster drive,apt 190,merlchester,me,45659,-73.08291133948607,56.26022825676651,marguerite,wilber,94559963344329788145,both
everette,hobart,97523883545742573123,,,,,,,,,,,left_only
caden,katheryn,,376 robel inlet,apt 651,santiagoview,me,99192,-62.78479799449165,101.52232184176108,caden,katheryn,48687119593613486493,both
sydney,savanna,20353976574577626422,1243 fahey ports,suite 667,mathewborough,sd,84433,,,,,,left_only
harmon,elna,02188235341785127612,7733 nienow circle,suite 176,new jon,tx,55485,53.05659224025703,-61.14296751556709,harmon,elna,02188235341785127612,both
arturo,oswald,72298193757822455111,15669 keebler harbor,apt 340,new santiagomouth,va,28644,25.730081249391247,110.05720386859457,arturo,oswald,72298193757822455111,both
anya,shanie,87167555945412153923,76547 jensen mount,apt 209,christelleview,id,35316,-52.475815087321486,-149.25956374044833,anya,shanie,87167555945412153923,both
amara,zechariah,,,,,,,,,,,,left_only
kip,chanelle,60223183783933695275,12546 garret estates,apt 832,north wayneville,mt,54187,-48.86701287760939,93.9819360736007,kip,chanelle,60223183783933695275,both
wilson,emmet,69886523111195884809,74191 gutmann place,suite 377,port enidview,ca,89295,19.13591903405883,-9.862069826977006,wilson,emmet,69886523111195884809,both
freda,minerva,26256536472265670840,4337 johnston mission,apt 289,hellermouth,ct,24399,46.21421379641532,-115.26293081883816,freda,minerva,26256536472265670840,both
emory,albert,,290 quinten tunnel,suite 391,lake addiefort,in,50032,44.96794716321429,90.16282811402533,emory,albert,75898434476553627661,both
evangeline,jennyfer,21742142407248195218,1995 lane ridge,apt 356,new hollie,fl,93272,,,,,,left_only
ramon,broderick,91864917788927923190,,,,,,,,,,,left_only
melvin,patrick,26851721569366884453,54480 greenholt views,apt 866,carytown,nd,27274,-1.8954063338206595,121.877707074829,melvin,patrick,26851721569366884453,both
brannon,blake,64344962726757369722,4677 walsh points,apt 956,murrayfurt,ny,81163,79.36999915019595,-95.56374111307483,brannon,blake,64344962726757369722,both
mariana,raegan,,213 rodolfo hills,suite 390,bartellchester,ky,80764,71.25651009103271,150.0794031254173,mariana,raegan,08256675821902224399,both
keith,alexanne,42645872642626694086,3779 erik hills,suite 738,north donnie,pa,70512,50.48957910646706,41.80754639459076,keith,alexanne,42645872642626694086,both
sallie,kaylah,67631074497119037559,,,,,,,,,,,left_only
annetta,luciano,85880284543613156313,9234 powlowski greens,suite 397,west jody,ks,99183,53.057168401326635,106.36408442598713,annetta,luciano,85880284543613156313,both
bryon,bernadette,,1949 cynthia summit,apt 798,west savannaton,vt,24274,-49.8257128676044,-77.935023223865,bryon,bernadette,57253972377623676055,both
precious,hershel,22444052494551597476,843 jenkins villages,suite 180,ryanstad,ks,68793,81.44369901149508,94.09482176589717,precious,hershel,22444052494551597476,both
samara,mitchel,35458126372533217887,682 vincenzo fort,suite 454,macgyverhaven,md,17136,-55.547254655923,127.59726949960111,samara,mitchel,35458126372533217887,both
clyde,helena,15924664178827866312,,,,,,,,,,,left_only
christa,cyrus,,20069 giovanni summit,suite 151,port duncan,me,64589,4.0103583049672835,67.99464265973774,christa,cyrus,37598414712717121029,both
eva,dewayne,44837552737765225272,118 monica brook,suite 329,torphybury,nh,99425,-18.914847603240517,-49.44508231122202,eva,dewayne,44837552737765225272,both
rocio,rickey,14716851665838737420,6312 alanis camp,apt 855,east gabriellaborough,va,52391,-57.60212153911827,-112.46879695847177,rocio,rickey,14716851665838737420,both
palma,jesse,58865952803454621216,4995 nelda trail,suite 827,west idella,wa,50323,86.269270913475,-37.51174776760837,palma,jesse,58865952803454621216,both
johanna,louie,66775369339428044565,145 ramona court,apt 249,jaylinstad,nj,20456,,,,,,left_only
narciso,beverly,,,,,,,,,,,,left_only
daphne,ignacio,68528464591743486210,2203 von dam,apt 444,lake raymundo,az,49608,-76.19614474722252,57.89389950565155,daphne,ignacio,68528464591743486210,both
toy,rosetta,83683513271555121118,4037 salma shoals,apt 568,gibsonberg,sc,24958,46.95092948977174,129.81006376207074,toy,rosetta,83683513271555121118,both
hattie,kevon,64917889614146978118,238 eileen coves,apt 915,tonyberg,tn,31633,40.12356779327581,-151.2501298981273,hattie,kevon,64917889614146978118,both
rhett,narciso,,838 carroll loop,apt 314,sharonshire,az,94365,-5.501363221224068,118.04282373741421,rhett,narciso,22089234084622488768,both
mariah,tavares,51281327514534357170,,,,,,,,,,,left_only
wendy,anthony,11351343440345156143,109 swaniawski village,suite 901,east diana,ms,40283,-12.902161269079201,-4.950542695518806,wendy,anthony,11351343440345156143,both
rosamond,leann,52432494282108232541,1746 jacinto grove,suite 856,lunabury,ne,46883,-60.9278947025651,78.10582746183377,rosamond,leann,52432494282108232541,both
precious,greg,55784087899398614015,258 prohaska grove,apt 292,jacobishire,oh,22360,,,,,,left_only
althea,lonnie,,768 joel motorway,suite 919,north wernermouth,tx,99984,33.09058277804154,-64.25346363154446,althea,lonnie,52251271517061122840,both
larry,davion,12006551574848780412,36429 aniya streets,suite 457,brakusview,va,13304,82.55944856271063,59.22367063099864,larry,davion,12006551574848780412,both
lionel,evie,65530361907433576076,,,,,,,,,,,left_only
doris,velda,53362976697550818881,3430 edwardo vista,suite 803,lueside,sd,73574,-68.62047025350266,100.36305227249221,doris,velda,53362976697550818881,both
abbey,florian,,63158 pierce square,suite 177,berneicemouth,ky,32642,26.97075058792872,131.314383816926,abbey,florian,65742652753793247383,both
libbie,gerry,23414783488517518502,33131 lolita ports,suite 961,new kennith,wy,51312,-9.00875599289175,5.742235565736763,libbie,gerry,23414783488517518502,both
macey,april,11878175645473527625,40180 jacobi lodge,suite 733,maxinemouth,sc,94192,10.856652359608688,102.17267426186606,macey,april,11878175645473527625,both
gerry,rogers,89895546935637294119,,,,,,,,,,,left_only
judy,hayden,87494583528254313882,8762 vonrueden plains,apt 538,raymondmouth,co,24058,,,,,,left_only
hillard,keshaun,,2618 kuphal groves,apt 904,abbottfort,in,74955,-11.602058217227281,130.66093428620286,hillard,keshaun,68168274487727774081,both
hailie,delilah,44819853192860432633,82982 kiana land,suite 813,port pinkiefurt,ut,83950,54.06356109113264,141.62326807449148,hailie,delilah,44819853192860432633,both
jalyn,marie,17498338566684615794,4317 jast circle,suite 279,lake joesph,me,54912,-45.31366220358116,139.38519639678924,jalyn,marie,17498338566684615794,both
alexandra,dee,59116889515885458773,491 haleigh drives,apt 133,east patricia,mn,39449,77.6978605541832,17.799078561189447,alexandra,dee,59116889515885458773,both
emery,sadie,,,,,,,,,,,,left_only
westley,betsy,63453507435252728862,1647 moises brooks,apt 761,laneyton,nc,67839,11.792128814794168,27.241308315860977,westley,betsy,63453507435252728862,both
eunice,robb,73809477448527395524,90040 kelley common,apt 175,concepcionside,ma,90104,-85.47847490605156,91.2071190085145,eunice,robb,73809477448527395524,both
frankie,santa,46841105124939385261,4455 bud bridge,apt 923,west loraview,ga,66984,,,,,,left_only
julia,marvin,71663089486817217640,3892 jean passage,apt 502,port milford,nj,19667,-63.600202774419024,-117.94877136527062,julia,marvin,71663089486817217640,both
sharon,amaya,,9494 evans hill,apt 595,new jaydaton,wa,64133,70.24551584714419,-172.68972928699878,sharon,amaya,38140341916277558266,both
merle,onie,58518344471242176142,,,,,,,,,,,left_only
christ,chance,83798615586255399751,1303 marie mountain,suite 722,lake dannieberg,mi,44236,57.86873263598298,6.02589077117517,christ,chance,83798615586255399751,both
zita,freda,84331177338738649352,345 juvenal villages,apt 996,port aaliyahport,co,41113,-43.54736585337571,-61.26392734567787,zita,freda,84331177338738649352,both
albertha,cornelius,,308 becker knolls,suite 357,leschside,ne,78388,68.43547118043958,65.14910860019339,albertha,cornelius,71323791845061150652,both
horacio,timmothy,54417166651791504072,986 lois extensions,apt 841,framiborough,de,87050,-3.419797231896851,13.028392403669415,horacio,timmothy,54417166651791504072,both
kaitlin,myles,88226476849510671797,,,,,,,,,,,left_only
ivory,furman,42436382461887090811,11554 brooklyn forges,apt 890,madisonbury,ga,92644,,,,,,left_only
natalie,mohammad,21582260668525488972,5969 myah island,apt 467,lake ana,or,83032,88.49002216192659,-9.721371329385136,natalie,mohammad,21582260668525488972,both
d'angelo,emilia,,85894 wilkinson course,suite 824,rachelview,ok,38461,-45.82780498336217,-126.23287254836971,d'angelo,emilia,45241785584927718647,both
rosalia,damien,96378412211141341206,54863 guy freeway,suite 791,north rosetta,ri,61678,-6.515511227410656,-60.57040560972341,rosalia,damien,96378412211141341206,both
judy,monique,88394833456461407782,8425 shawna stravenue,suite 831,hermanville,de,66515,15.277188288951791,-164.96623889959002,judy,monique,88394833456461407782,both
richie,karen,61932204113843165825,,,,,,,,,,,left_only
aiden,dorothy,,539 mathew isle,apt 410,hamillmouth,ks,33810,-78.53762202967968,-126.07472197376981,aiden,dorothy,35211297076264062769,both
isidro,carlotta,51113744258253804653,692 janie wells,apt 861,hackettborough,ut,93075,-16.399719756852832,-74.88446146065866,isidro,carlotta,51113744258253804653,both
dino,russell,38573667484510333761,32199 medhurst throughway,suite 365,pagacmouth,nv,14784,10.14560547730379,-5.296486553077159,dino,russell,38573667484510333761,both
donavon,jessica,59534773695561974244,28568 carter course,apt 449,south treverborough,md,47923,-31.858675496872536,-179.11538164825762,donavon,jessica,59534773695561974244,both
clark,eliseo,,,,,,,,,,,,left_only
ceasar,vanessa,45442524743728123581,3410 nicolas wall,apt 400,west makaylaport,nc,37447,49.59528777801637,106.21041865924713,ceasar,vanessa,45442524743728123581,both
jackson,niko,65477626870457650532,3890 guadalupe extension,suite 967,south mackfort,la,85187,-34.8132727879509,-0.31119467302849557,jackson,niko,65477626870457650532,both
pablo,trudie,17825439344550827074,3840 legros union,apt 150,jakubowskiton,mt,82510,64.37669409935822,-163.6041808321183,pablo,trudie,17825439344550827074,both
linnie,alicia,,796 mckenzie mountain,suite 186,new peyton,nd,89933,-79.05988970123416,57.76718466309052,linnie,alicia,63343318291435639181,both
mohammad,elisa,75573720677977577583,,,,,,,,,,,left_only
cynthia,destin,81766681046476425351,88542 asia cape,apt 338,thielville,nm,77778,5.376548840111724,-169.1662158396243,cynthia,destin,81766681046476425351,both
salvador,dolly,12023379591118266476,88638 hertha lock,apt 140,schmittton,oh,35755,-77.27516688539924,145.40462341436393,salvador,dolly,12023379591118266476,both
jaunita,christopher,21841154495440664139,53123 janessa unions,suite 653,lake devan,wy,51516,,,,,,left_only
kian,dylan,,964 dylan stravenue,suite 722,east myrtice,ok,93169,-73.35864831691327,-70.40233862734547,kian,dylan,31486730438583114158,both
tatyana,alba,52335237556544582871,40564 colby skyway,suite 666,annamarieside,nd,30517,-52.14232411969841,-9.644005910838558,tatyana,alba,52335237556544582871,both
angelita,cassidy,48578457909452024928,,,,,,,,,,,left_only
olin,lilla,28848585306142856403,6087 alf pine,suite 628,lake agustinamouth,in,73201,-26.815373973731234,-84.94025281402126,olin,lilla,28848585306142856403,both
